,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,"RT @reveal321_truth: Αν μπορείτε θα σας παρακαλούσα να κάνετε αναδημοσίευση 🙏 
#βοηθεια για τα #ζωα #Ιπποκρατειος_πολιτεία #Αττικη
#greeceisburning #gre #greecefire #news #greece #attica #PrayForGreece  #ΕΛΛΑΔΑ #Ελλάδα #φωτια #φωτιες  #φωτια_βαρυμπομπη #Ειδήσεις https://t.co/ak3uWY1ZVW",,,,,,,,,,,,,,,
,RT @voulal2010: #sounio #help_sounio #Attiki #greecefire #help_Europe #Greece #σουνιο #βοηθεια #φωτια_σουνιο #Αττικη #Ελλάδα https://t.co/2dH8NXl1EI,,,,,,,,,,,,,,,
,"RT @Alexandros__M: Firefighters and volunteers try to extinguish a wildfire burning near Agios Stefanos, north of Athens in Greece on August 6, 2021. #Greece #greeceisburning #greecefire #fire #φωτιες #ΑγιοςΣτεφανος #πυρκαγιές #πυρκαγιά #wildfire https://t.co/dGFneEUMJC",,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @AMORETSAGKRINOU: please keep spreading awareness. the fires are not dying down easily and we need all the help we can get. i don’t care your political view or standpoint. we need people to see the reality. use your platform #PrayForGreece #greecefire #Greece https://t.co/CIPjmpZQEm,,,,,,,,,,,,,,,
,#sounio #help_sounio #Attiki #greecefire #help_Europe #Greece #σουνιο #βοηθεια #φωτια_σουνιο #Αττικη #Ελλάδα https://t.co/2dH8NXl1EI,,,,,,,,,,,,,,,
,RT @AMORETSAGKRINOU: please keep spreading awareness. the fires are not dying down easily and we need all the help we can get. i don’t care your political view or standpoint. we need people to see the reality. use your platform #PrayForGreece #greecefire #Greece https://t.co/CIPjmpZQEm,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,"RT @resi1931: @TheTweetOfGod Give us a hand, we are burning! #greecefire https://t.co/bUOSNr7EC2",,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,"RT @ArtemisTsatsaki: If anyone wants to help: 
#greeceisburning #greecefire #Πυρκαγια https://t.co/Cmg5Ej3Hth",,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,"RT @Alexandros__M: Firefighters and volunteers try to extinguish a wildfire burning near Agios Stefanos, north of Athens in Greece on August 6, 2021. #Greece #greeceisburning #greecefire #fire #φωτιες #ΑγιοςΣτεφανος #πυρκαγιές #πυρκαγιά #wildfire https://t.co/dGFneEUMJC",,,,,,,,,,,,,,,
,RT @AMORETSAGKRINOU: please keep spreading awareness. the fires are not dying down easily and we need all the help we can get. i don’t care your political view or standpoint. we need people to see the reality. use your platform #PrayForGreece #greecefire #Greece https://t.co/CIPjmpZQEm,,,,,,,,,,,,,,,
,"@TheTweetOfGod Give us a hand, we are burning! #greecefire https://t.co/bUOSNr7EC2",,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,"RT @TXT__News: Not txt relate

‼️GREECE IS BURNING , let's spread the awareness for this. 

Take care our Greece moas &amp; all people. 
#φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/Zrktu6vCJG",,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,"RT @LXrisofakis1: ‼️ΑΠΙΣΤΕΥΤΗ ΦΩΤΟΓΡΑΦΙΑ‼️
Αστυνομικοί κουβαλάνε 95χρονη ανήμπορη ηλικιωμένη για να την σώσουν από τις #φωτιες🔥
@hellenicpolice 

#greecefire #opentv #Αφιδνες #Βαρυπομπη #διαγγελμα  #Ιπποκρατειο_Πολιτεια #Καπανδριτι #Κρυονέρι #Πολυδενδρι  #φωτιες_αλληλεγγυη #κυβερνηση_Μητσοτακη https://t.co/ZKhldoYZb1",,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,"RT @Alexandros__M: Firefighters and volunteers try to extinguish a wildfire burning near Agios Stefanos, north of Athens in Greece on August 6, 2021. #Greece #greeceisburning #greecefire #fire #φωτιες #ΑγιοςΣτεφανος #πυρκαγιές #πυρκαγιά #wildfire https://t.co/dGFneEUMJC",,,,,,,,,,,,,,,
,"RT @Alexandros__M: Firefighters and volunteers try to extinguish a wildfire burning near Agios Stefanos, north of Athens in Greece on August 6, 2021. #Greece #greeceisburning #greecefire #fire #φωτιες #ΑγιοςΣτεφανος #πυρκαγιές #πυρκαγιά #wildfire https://t.co/dGFneEUMJC",,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,"RT @TXT__News: Not txt relate

‼️GREECE IS BURNING , let's spread the awareness for this. 

Take care our Greece moas &amp; all people. 
#φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/Zrktu6vCJG",,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,"RT @Alexandros__M: Firefighters and volunteers try to extinguish a wildfire burning near Agios Stefanos, north of Athens in Greece on August 6, 2021. #Greece #greeceisburning #greecefire #fire #φωτιες #ΑγιοςΣτεφανος #πυρκαγιές #πυρκαγιά #wildfire https://t.co/dGFneEUMJC",,,,,,,,,,,,,,,
,"RT @Alexandros__M: Firefighters and volunteers try to extinguish a wildfire burning near Agios Stefanos, north of Athens in Greece on August 6, 2021. #Greece #greeceisburning #greecefire #fire #φωτιες #ΑγιοςΣτεφανος #πυρκαγιές #πυρκαγιά #wildfire https://t.co/dGFneEUMJC",,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @maryumk1: #Greecewildfires #greecefire #greeceisburning https://t.co/5MGfw1XsJE,,,,,,,,,,,,,,,
,"RT @Alexandros__M: Firefighters and volunteers try to extinguish a wildfire burning near Agios Stefanos, north of Athens in Greece on August 6, 2021. #Greece #greeceisburning #greecefire #fire #φωτιες #ΑγιοςΣτεφανος #πυρκαγιές #πυρκαγιά #wildfire https://t.co/dGFneEUMJC",,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,"RT @Alexandros__M: Firefighters and volunteers try to extinguish a wildfire burning near Agios Stefanos, north of Athens in Greece on August 6, 2021. #Greece #greeceisburning #greecefire #fire #φωτιες #ΑγιοςΣτεφανος #πυρκαγιές #πυρκαγιά #wildfire https://t.co/dGFneEUMJC",,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,"RT @katerinamaria3: #ΦΩΤΙΕΣ #ΕΛΛΑΔΑ #πυρκαγιες #πυροσβέτες 
Μείνετε δυνατή !!!! #greeceisburning #greecefire 
#firefighters #wildfiresgreece #heros #Thankyou 🙏🧑‍🚒🚒🇬🇷🌹 https://t.co/BhlRVGVvdV",,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,"RT @Alexandros__M: Firefighters and volunteers try to extinguish a wildfire burning near Agios Stefanos, north of Athens in Greece on August 6, 2021. #Greece #greeceisburning #greecefire #fire #φωτιες #ΑγιοςΣτεφανος #πυρκαγιές #πυρκαγιά #wildfire https://t.co/dGFneEUMJC",,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,"RT @BushcraftRhein: Das ist einfach unfassbar... Die Menschen in den betroffenen Dörfern flüchten gerade ins Meer, weil sie ringsum von dem Feuer eingeschlossen sind.
#greecefire #Greece https://t.co/lsWijoU5vA",,,,,,,,,,,,,,,
,RT @AMORETSAGKRINOU: please keep spreading awareness. the fires are not dying down easily and we need all the help we can get. i don’t care your political view or standpoint. we need people to see the reality. use your platform #PrayForGreece #greecefire #Greece https://t.co/CIPjmpZQEm,,,,,,,,,,,,,,,
,"RT @LXrisofakis1: ΕΝΑ ΜΕΓΑΛΟ ΕΥΧΑΡΙΣΤΩ‼️🚒🆘
ΚΑΙ ΑΠΕΙΡΟΣ ΣΕΒΑΣΜΟΣ ΣΕ ΠΥΡΟΣΒΕΣΤΕΣ ΚΑΙ ΕΘΕΛΟΝΤΕΣ🔥

#Αφιδνες #Ευβοια #Ιπποκρατειο_Πολιτεια  #opentv #Πολυδενδρι #Πυρκαγια #φωτιες #φωτια_ευβοια #PrayForGreece #greecefire  #αγιος_στεφανος #Κρυονέρι #βαρυμποπη #Ροβιες #φωτια_βαρυμπομπη #φωτιες https://t.co/HX1xt6WKcs",,,,,,,,,,,,,,,
,"RT @Alexandros__M: Firefighters and volunteers try to extinguish a wildfire burning near Agios Stefanos, north of Athens in Greece on August 6, 2021. #Greece #greeceisburning #greecefire #fire #φωτιες #ΑγιοςΣτεφανος #πυρκαγιές #πυρκαγιά #wildfire https://t.co/dGFneEUMJC",,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,#Greecewildfires #greecefire #greeceisburning https://t.co/5MGfw1XsJE,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,"RT @AyitiCheri4: 🙏🏾Pray for 😭Greece🇬🇷😭😭

👨‍🚒🔥🔥🇬🇷🇬🇷🔥🔥👨‍🚒
#greecefire
#greeceisburning
#βαρυμπομπη https://t.co/5a9PjT0Fxv",,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,"RT @wetter_ar: A new record for the highest temperature in the history of Greece reached 47.1

#Greece 
#greeceisburning 
#greecefire https://t.co/ntc8V4YNNv",,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,"⚠️🆘GREECE NEEDS YOUR HELP!!! DONATE IF U CAN 🆘⚠️

 #Πυρκαγια #greeceisburning #GreeceUnderAttack #φωτιες #BeARealHero #retweet #Greece #Athens #PrayForGreece #greecefire #taylor #helpgreece #greeceisburning #wildfires #usa #GreekFires https://t.co/bCSzs01tPw",,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,"RT @Pfr_M_J: ... sprachlos macht mich angesichts all dessen, was allein bei uns in #Europa grad so abgeht, dass die sog. Öffentlichkeit sich mehr um Indianerehrenworte und Plagiate kümmert. Kollektive Verweigerung aus lauter Angst? #habeck #katerini #greecefire 
https://t.co/MSdI7eUlTk",,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,"RT @Pfr_M_J: ... sprachlos macht mich angesichts all dessen, was allein bei uns in #Europa grad so abgeht, dass die sog. Öffentlichkeit sich mehr um Indianerehrenworte und Plagiate kümmert. Kollektive Verweigerung aus lauter Angst? #habeck #katerini #greecefire 
https://t.co/MSdI7eUlTk",,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,"RT @BushcraftRhein: Das ist einfach unfassbar... Die Menschen in den betroffenen Dörfern flüchten gerade ins Meer, weil sie ringsum von dem Feuer eingeschlossen sind.
#greecefire #Greece https://t.co/lsWijoU5vA",,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,"RT @BushcraftRhein: Das ist einfach unfassbar... Die Menschen in den betroffenen Dörfern flüchten gerade ins Meer, weil sie ringsum von dem Feuer eingeschlossen sind.
#greecefire #Greece https://t.co/lsWijoU5vA",,,,,,,,,,,,,,,
,#greeceisburning #Greece #Greecewildfires #greecefire #GreekFires #grece https://t.co/DvtrjC6ftQ,,,,,,,,,,,,,,,
,RT @jcestars: ‼️GREECE IS BURNING - THREAD WITH LINKS TO DONATE TO / WAYS TO HELP❗PLEASE RT #φωτια #βαρυμπομπη #φωτια_Αιγιαλεια #PrayForGreece #greecefire https://t.co/kakPtjLfPM,,,,,,,,,,,,,,,
,RT @AMORETSAGKRINOU: please keep spreading awareness. the fires are not dying down easily and we need all the help we can get. i don’t care your political view or standpoint. we need people to see the reality. use your platform #PrayForGreece #greecefire #Greece https://t.co/CIPjmpZQEm,,,,,,,,,,,,,,,
